NewID,Area,Veg_Com_No,Veg_Area,Per_Area,
1732,5359,1,1149.84,0.2146,
1732,5359,-1,4209.16,0.7854,
1733,9735.96,7,6539.26,0.6717,
1733,9735.96,1,3196.7,0.3283,
1734,2777.97,-1,2777.97,1,
1735,2712.59,7,1.32,0.0005,
1735,2712.59,1,793.69,0.2926,
1735,2712.59,-1,1917.58,0.7069,
1736,8805.57,7,7383.63,0.8385,
1736,8805.57,1,1421.94,0.1615,
1737,1716.16,7,134.69,0.0785,
1737,1716.16,1,306.53,0.1786,
1737,1716.16,-1,1274.94,0.7429,
1738,7875.18,7,7875.18,1,
1739,4874.74,-1,4874.74,1,
1740,3101.12,-1,3101.12,1,
1741,6651.16,7,5232.65,0.7867,
1741,6651.16,1,1418.51,0.2133,
1742,2506.54,-1,2506.54,1,
1743,1577.25,-1,1577.25,1,
1744,5360.47,7,544.64,0.1016,
1744,5360.47,1,637.37,0.1189,
1744,5360.47,-1,4178.46,0.7795,
1745,4401.11,-1,4401.11,1,
1746,2236.18,-1,2236.18,1,
1747,4241.19,-1,4241.19,1,
1748,1508.19,-1,1508.19,1,
1749,17937.18,7,16972.3,0.9462,
1749,17937.18,1,964.88,0.0538,
1750,3180.68,-1,3180.68,1,
1751,16795.91,7,9112.38,0.5425,
1751,16795.91,1,7683.53,0.4575,
1752,3213.21,7,3213.21,1,
1753,15741.32,7,14467.53,0.9191,
1753,15741.32,1,1273.79,0.0809,
1754,3369.82,7,3369.82,1,
1755,14686.73,7,14686.73,1,
1756,13632.14,7,13632.14,1,
1757,3527.31,7,3527.31,1,
1758,12577.54,7,12409.68,0.9867,
1758,12577.54,1,167.86,0.0133,
1759,3684.8,7,3684.8,1,
1760,11522.95,7,6226.22,0.5403,
1760,11522.95,1,4713.99,0.4091,
1760,11522.95,-1,582.74,0.0506,
1761,9746.28,7,1338.1,0.1373,
1761,9746.28,1,149.05,0.0153,
1761,9746.28,-1,8259.13,0.8474,
1762,3842.29,7,3842.29,1,
1763,7291.24,-1,7291.24,1,
1764,3999.78,7,3646.21,0.9116,
1764,3999.78,4,126.37,0.0316,
1764,3999.78,6,227.2,0.0568,
1765,4157.26,7,1249.94,0.3007,
1765,4157.26,4,892.98,0.2148,
1765,4157.26,6,2014.34,0.4845,
1766,5184.26,-1,5184.26,1,
1767,4314.75,4,896.84,0.2079,
1767,4314.75,6,3316.11,0.7686,
1767,4314.75,9,101.8,0.0236,
1768,4479.29,4,64.75,0.0145,
1768,4479.29,6,1240.45,0.2769,
1768,4479.29,9,3174.09,0.7086,
1769,4644.65,9,4644.65,1,
1770,4741.87,4,162.37,0.0342,
1770,4741.87,6,453.97,0.0957,
1770,4741.87,9,4125.53,0.87,
1771,4811.61,4,1932.18,0.4016,
1771,4811.61,6,1673.99,0.3479,
1771,4811.61,9,1205.45,0.2505,
1772,4881.36,7,808.77,0.1657,
1772,4881.36,4,2867.23,0.5874,
1772,4881.36,6,1205.37,0.2469,
1773,4951.11,7,3355.82,0.6778,
1773,4951.11,4,386.48,0.0781,
1773,4951.11,6,1046.49,0.2114,
1773,4951.11,-1,162.32,0.0328,
1774,5020.86,7,3145.84,0.6266,
1774,5020.86,6,45.12,0.009,
1774,5020.86,-1,1829.9,0.3645,
1775,5090.61,7,852.77,0.1675,
1775,5090.61,-1,4237.84,0.8325,
1776,5160.36,-1,5160.36,1,
1777,5230.11,-1,5230.11,1,
1778,5299.85,-1,5299.85,1,
1779,5385.14,-1,5385.14,1,
1780,4565,-1,4565,1,
1781,4589.85,-1,4589.85,1,
1782,4614.69,-1,4614.69,1,
1783,4639.54,-1,4639.54,1,
1784,4664.38,-1,4664.38,1,
1785,8199.24,-1,8199.24,1,
1786,9445.07,-1,9445.07,1,
1787,10986.38,7,142.28,0.013,
1787,10986.38,-1,10844.1,0.987,
1788,13355.36,7,4352.09,0.3259,
1788,13355.36,1,4630.14,0.3467,
1788,13355.36,-1,4373.13,0.3274,
1789,15908.52,7,13741.04,0.8638,
1789,15908.52,1,2167.48,0.1362,
1790,18461.67,7,17132.77,0.928,
1790,18461.67,1,1328.9,0.072,
1791,8035.73,-1,8035.73,1,
1792,21014.83,7,18329.92,0.8722,
1792,21014.83,1,2684.91,0.1278,
1793,9579.71,-1,9579.71,1,
1794,23567.99,7,22674.64,0.9621,
1794,23567.99,1,893.35,0.0379,
1795,26121.14,7,22704.55,0.8692,
1795,26121.14,1,3416.59,0.1308,
1796,10802.42,-1,10802.42,1,
1797,28869.42,7,27762.49,0.9617,
1797,28869.42,1,1106.93,0.0383,
1798,7696.83,7,7696.83,1,
1799,11944.97,7,1171.94,0.0981,
1799,11944.97,1,179.34,0.015,
1799,11944.97,-1,10593.69,0.8869,
1800,7741.05,7,7715.6,0.9967,
1800,7741.05,4,25.45,0.0033,
1801,7785.27,7,5640.36,0.7245,
1801,7785.27,4,2144.91,0.2755,
1802,13086.42,7,4930.89,0.3768,
1802,13086.42,1,5634.07,0.4305,
1802,13086.42,-1,2521.46,0.1927,
1803,7829.49,7,3652.14,0.4665,
1803,7829.49,4,4177.35,0.5335,
1804,7873.7,7,3377.1,0.4289,
1804,7873.7,4,4496.6,0.5711,
1805,7932.44,7,2943.67,0.3711,
1805,7932.44,4,4438.75,0.5596,
1805,7932.44,6,550.02,0.0693,
1806,14227.87,7,13634.51,0.9583,
1806,14227.87,1,593.35,0.0417,
1807,8006.98,3,384.88,0.0481,
1807,8006.98,7,7.27,0.0009,
1807,8006.98,4,4509.67,0.5632,
1807,8006.98,6,3105.16,0.3878,
1808,8122.69,3,558.7,0.0688,
1808,8122.69,4,4747.71,0.5845,
1808,8122.69,6,2816.27,0.3467,
1809,15369.32,7,15369.32,1,
1810,8247.59,4,1869.5,0.2267,
1810,8247.59,6,1141.08,0.1384,
1810,8247.59,9,5237.01,0.635,
1811,8403.02,3,25.34,0.003,
1811,8403.02,9,8377.68,0.997,
1812,16510.77,7,16510.77,1,
1813,8581.44,3,11.48,0.0013,
1813,8581.44,4,2325.58,0.271,
1813,8581.44,6,2481.38,0.2892,
1813,8581.44,9,3763,0.4385,
1814,8759.86,7,2199.99,0.2511,
1814,8759.86,4,4027.54,0.4598,
1814,8759.86,2,835.8,0.0954,
1814,8759.86,6,1689.77,0.1929,
1814,8759.86,9,6.76,0.0008,
1815,15261.13,-1,15261.13,1,
1816,17652.22,7,17652.22,1,
1817,8938.28,7,5573.25,0.6235,
1817,8938.28,8,744.65,0.0833,
1817,8938.28,4,778.88,0.0871,
1817,8938.28,2,1841.49,0.206,
1818,15480.47,-1,15480.47,1,
1819,9116.7,7,4918.46,0.5395,
1819,9116.7,8,2348.82,0.2576,
1819,9116.7,4,29.29,0.0032,
1819,9116.7,2,1820.12,0.1996,
1820,18880.36,7,13840.84,0.7331,
1820,18880.36,1,5039.52,0.2669,
1821,15230.93,-1,15230.93,1,
1822,9295.12,7,7168.95,0.7713,
1822,9295.12,8,599.29,0.0645,
1822,9295.12,2,1526.89,0.1643,
1823,7249.55,7,7249.55,1,
1824,9473.54,7,9080.67,0.9585,
1824,9473.54,2,339.09,0.0358,
1824,9473.54,-1,53.78,0.0057,
1825,14821.14,-1,14821.14,1,
1826,9651.96,7,7847.14,0.813,
1826,9651.96,-1,1804.82,0.187,
1827,7349.98,7,7166.22,0.975,
1827,7349.98,4,183.76,0.025,
1828,14401.22,7,1872.67,0.13,
1828,14401.22,1,388.89,0.027,
1828,14401.22,-1,12139.66,0.843,
1829,7293.59,-1,7293.59,1,
1830,7308.2,-1,7308.2,1,
1831,7322.81,-1,7322.81,1,
1832,7337.41,-1,7337.41,1,
1833,9830.38,7,4185.8,0.4258,
1833,9830.38,-1,5644.58,0.5742,
1834,7352.02,-1,7352.02,1,
1835,10421.32,-1,10421.32,1,
1836,10450.65,7,112.11,0.0107,
1836,10450.65,-1,10338.54,0.9893,
1837,7450.4,7,4803.52,0.6447,
1837,7450.4,4,1478.66,0.1985,
1837,7450.4,6,972.46,0.1305,
1837,7450.4,-1,195.76,0.0263,
1838,13981.3,7,4400.04,0.3147,
1838,13981.3,1,6836.3,0.489,
1838,13981.3,-1,2744.96,0.1963,
1839,7550.82,7,973.73,0.129,
1839,7550.82,4,1950.69,0.2583,
1839,7550.82,6,2620.66,0.3471,
1839,7550.82,-1,2005.74,0.2656,
1840,13561.38,7,12563.31,0.9264,
1840,13561.38,1,998.07,0.0736,
1841,7651.25,3,488.66,0.0639,
1841,7651.25,4,1227.49,0.1604,
1841,7651.25,6,3788.69,0.4952,
1841,7651.25,-1,2146.41,0.2805,
1842,13141.46,7,13141.46,1,
1843,7770.44,3,2172.01,0.2795,
1843,7770.44,1,591.72,0.0762,
1843,7770.44,4,3379.4,0.4349,
1843,7770.44,6,1584.73,0.2039,
1843,7770.44,-1,42.58,0.0055,
1844,12721.54,7,12721.54,1,
1845,7843.16,3,3620.61,0.4616,
1845,7843.16,1,3077.79,0.3924,
1845,7843.16,4,1144.75,0.146,
1846,12304.7,7,10244.16,0.8325,
1846,12304.7,1,2060.54,0.1675,
1847,7890.3,3,7157.44,0.9071,
1847,7890.3,1,450.15,0.0571,
1847,7890.3,4,282.71,0.0358,
1848,5977.94,7,5895.71,0.9862,
1848,5977.94,1,82.22,0.0138,
1849,7937.42,3,3906.64,0.4922,
1849,7937.42,4,3866.46,0.4871,
1849,7937.42,9,164.31,0.0207,
1850,5855.38,7,5855.38,1,
1851,7984.53,3,4783.5,0.5991,
1851,7984.53,4,2987.28,0.3741,
1851,7984.53,9,213.75,0.0268,
1852,5732.82,7,4196.25,0.732,
1852,5732.82,4,1536.58,0.268,
1853,8031.65,3,4335.44,0.5398,
1853,8031.65,4,1024.78,0.1276,
1853,8031.65,9,2671.42,0.3326,
1854,5610.27,7,131.73,0.0235,
1854,5610.27,4,5103.42,0.9097,
1854,5610.27,6,375.11,0.0669,
1855,5487.71,4,3503.48,0.6384,
1855,5487.71,6,1379.54,0.2514,
1855,5487.71,-1,604.69,0.1102,
1856,14892.04,-1,14892.04,1,
1857,8078.76,3,2.52,0.0003,
1857,8078.76,7,66.56,0.0082,
1857,8078.76,4,5031.61,0.6228,
1857,8078.76,2,54.14,0.0067,
1857,8078.76,9,2923.93,0.3619,
1858,14611.24,-1,14611.24,1,
1859,5410.68,3,1203.46,0.2224,
1859,5410.68,1,25.76,0.0048,
1859,5410.68,4,1738.12,0.3212,
1859,5410.68,6,2.14,0.0004,
1859,5410.68,-1,2441.2,0.4512,
1860,8125.88,7,1650.36,0.2031,
1860,8125.88,4,6455.73,0.7945,
1860,8125.88,2,19.79,0.0024,
1861,14330.43,-1,14330.43,1,
1862,5300.05,3,2710.84,0.5115,
1862,5300.05,1,1395.77,0.2633,
1862,5300.05,4,501.17,0.0946,
1862,5300.05,-1,692.27,0.1306,
1863,14049.63,-1,14049.63,1,
1864,8172.99,7,5301.21,0.6486,
1864,8172.99,4,2871.78,0.3514,
1865,13768.82,-1,13768.82,1,
1866,5182.82,3,2994.14,0.5777,
1866,5182.82,1,9.07,0.0017,
1866,5182.82,4,1981.58,0.3823,
1866,5182.82,6,198.04,0.0382,
1867,13488.02,7,789.76,0.0586,
1867,13488.02,1,150.03,0.0111,
1867,13488.02,-1,12548.23,0.9303,
1868,8220.11,7,6802.62,0.8276,
1868,8220.11,4,1417.49,0.1724,
1869,13207.21,7,2216.52,0.1678,
1869,13207.21,1,3902.06,0.2954,
1869,13207.21,-1,7088.64,0.5367,
1870,5065.56,3,3108.74,0.6137,
1870,5065.56,4,105.17,0.0208,
1870,5065.56,6,1851.65,0.3655,
1871,8351.13,7,7985.47,0.9562,
1871,8351.13,2,365.66,0.0438,
1872,8224.72,7,5459.41,0.6638,
1872,8224.72,2,2765.31,0.3362,
1873,7765.02,7,6533.75,0.8414,
1873,7765.02,2,1231.27,0.1586,
1874,7843.33,7,3095.08,0.3946,
1874,7843.33,-1,4748.25,0.6054,
1875,4552.03,-1,4552.03,1,
1876,4545.44,-1,4545.44,1,
1877,4538.85,-1,4538.85,1,
1878,4532.26,-1,4532.26,1,
1879,12926.41,7,7739.49,0.5987,
1879,12926.41,1,3500.64,0.2708,
1879,12926.41,-1,1686.28,0.1305,
1880,7906.63,-1,7906.63,1,
1881,4525.67,-1,4525.67,1,
1882,4948.3,3,319.33,0.0645,
1882,4948.3,4,2332.2,0.4713,
1882,4948.3,6,2296.77,0.4642,
1883,12645.61,7,11849.75,0.9371,
1883,12645.61,1,795.85,0.0629,
1884,12360.44,7,12133.73,0.9817,
1884,12360.44,1,226.7,0.0183,
1885,4831.05,4,935.22,0.1936,
1885,4831.05,6,712.54,0.1475,
1885,4831.05,9,3183.29,0.6589,
1886,8387.47,7,6002.45,0.7156,
1886,8387.47,1,2385.03,0.2844,
1887,4713.79,4,2222.81,0.4716,
1887,4713.79,6,1923.36,0.408,
1887,4713.79,9,567.61,0.1204,
1888,8272,7,5476.49,0.6621,
1888,8272,4,2795.51,0.3379,
1889,4596.53,7,72.54,0.0158,
1889,4596.53,4,4345.14,0.9453,
1889,4596.53,6,178.85,0.0389,
1890,8156.52,7,159.56,0.0196,
1890,8156.52,4,7996.96,0.9804,
1891,8041.05,7,370.76,0.0461,
1891,8041.05,4,7559.39,0.9401,
1891,8041.05,6,110.9,0.0138,
1892,1459.24,-1,1459.24,1,
1893,1471.81,-1,1471.81,1,
1894,4479.27,7,3576.46,0.7984,
1894,4479.27,4,902.81,0.2016,
1895,1484.38,-1,1484.38,1,
1896,1496.95,-1,1496.95,1,
1897,1509.52,-1,1509.52,1,
1898,3175.97,-1,3175.97,1,
1899,3323.69,7,2019.16,0.6075,
1899,3323.69,-1,1304.53,0.3925,
1900,3471.51,7,1286.91,0.3707,
1900,3471.51,2,2184.61,0.6293,
1901,7925.57,7,2995.08,0.3779,
1901,7925.57,4,2480.41,0.313,
1901,7925.57,6,2450.08,0.3091,
1902,3619.34,7,2384.06,0.6587,
1902,3619.34,2,1235.28,0.3413,
1903,3960.95,7,3890.35,0.9822,
1903,3960.95,2,70.6,0.0178,
1904,4329.54,7,4329.54,1,
1905,7704.89,4,6880.22,0.893,
1905,7704.89,6,817.74,0.1061,
1905,7704.89,-1,6.93,0.0009,
1906,7267.84,1,618.93,0.0852,
1906,7267.84,4,2936.92,0.4041,
1906,7267.84,6,1752.45,0.2411,
1906,7267.84,-1,1959.54,0.2696,
1907,6832.93,1,2291.55,0.3354,
1907,6832.93,4,2550.94,0.3733,
1907,6832.93,6,1386.19,0.2029,
1907,6832.93,-1,604.25,0.0884,
1908,6398.01,4,3453.7,0.5398,
1908,6398.01,6,2944.31,0.4602,
1909,12628.72,-1,12628.72,1,
1910,12177.92,-1,12177.92,1,
1911,11727.13,-1,11727.13,1,
1912,5963.08,4,438.48,0.0735,
1912,5963.08,6,5524.61,0.9265,
1913,11276.33,-1,11276.33,1,
1914,10825.54,-1,10825.54,1,
1915,5528.16,6,4101.24,0.7419,
1915,5528.16,9,1426.92,0.2581,
1916,10374.74,-1,10374.74,1,
1917,9923.95,-1,9923.95,1,
1918,1381.31,-1,1381.31,1,
1919,5093.24,6,3561.85,0.6993,
1919,5093.24,9,1531.39,0.3007,
1920,1392.67,-1,1392.67,1,
1921,9473.15,7,878.73,0.0928,
1921,9473.15,1,35.57,0.0038,
1921,9473.15,-1,8558.86,0.9035,
1922,1404.03,-1,1404.03,1,
1923,1415.39,-1,1415.39,1,
1924,1426.76,-1,1426.76,1,
1925,9022.36,7,2625.64,0.291,
1925,9022.36,1,3064.87,0.3397,
1925,9022.36,-1,3331.84,0.3693,
1926,4658.32,4,224.12,0.0481,
1926,4658.32,6,4434.2,0.9519,
1927,3304.38,-1,3304.38,1,
1928,8579.81,7,2704.85,0.3153,
1928,8579.81,1,2988.8,0.3484,
1928,8579.81,-1,2886.17,0.3364,
1929,3363.61,7,2276.24,0.6767,
1929,3363.61,-1,1087.38,0.3233,
1930,3422.84,7,1437.31,0.4199,
1930,3422.84,2,1985.53,0.5801,
1931,4223.4,7,3588.33,0.8496,
1931,4223.4,4,49.09,0.0116,
1931,4223.4,6,585.98,0.1387,
1932,6433.6,7,2487.9,0.3867,
1932,6433.6,1,3734.68,0.5805,
1932,6433.6,4,211.02,0.0328,
1933,3482.07,7,2736.7,0.7859,
1933,3482.07,2,745.37,0.2141,
1934,3541.3,7,3541.3,1,
1935,3845.58,7,3845.58,1,
1936,6209.94,7,1830.72,0.2948,
1936,6209.94,4,4379.22,0.7052,
1937,5986.29,4,5986.29,1,
1938,5762.63,7,2584.01,0.4484,
1938,5762.63,4,3178.62,0.5516,
1939,5538.97,7,3368.82,0.6082,
1939,5538.97,4,1979.8,0.3574,
1939,5538.97,6,190.36,0.0344,
1940,5360.78,4,1273.31,0.2375,
1940,5360.78,6,4087.47,0.7625,
1941,5261.88,1,806.76,0.1533,
1941,5261.88,4,616.28,0.1171,
1941,5261.88,6,3838.85,0.7296,
1942,1440.21,-1,1440.21,1,
1943,5200.87,1,3194.27,0.6142,
1943,5200.87,6,2006.59,0.3858,
1944,1443.62,-1,1443.62,1,
1945,1447.03,-1,1447.03,1,
1946,1450.45,-1,1450.45,1,
1947,1453.86,-1,1453.86,1,
1948,5139.84,1,303.38,0.059,
1948,5139.84,4,746.53,0.1452,
1948,5139.84,6,4089.92,0.7957,
1949,3596.69,-1,3596.69,1,
1950,3617.41,7,1668.97,0.4614,
1950,3617.41,2,792.43,0.2191,
1950,3617.41,-1,1156,0.3196,
1951,5078.82,4,439.32,0.0865,
1951,5078.82,6,4639.5,0.9135,
1952,3638.13,7,646.49,0.1777,
1952,3638.13,2,2991.63,0.8223,
1953,5017.8,6,4932.36,0.983,
1953,5017.8,9,85.44,0.017,
1954,3658.84,7,3006.53,0.8217,
1954,3658.84,2,652.32,0.1783,
1955,3679.56,7,3679.56,1,
1956,4956.77,4,499.51,0.1008,
1956,4956.77,6,1483.47,0.2993,
1956,4956.77,9,2973.8,0.5999,
1957,3957.67,7,2701.18,0.6825,
1957,3957.67,4,1256.49,0.3175,
1958,4536.36,7,455.03,0.1003,
1958,4536.36,4,3817.79,0.8416,
1958,4536.36,6,263.54,0.0581,
1959,4888.26,4,3679.71,0.7528,
1959,4888.26,6,1207.38,0.247,
1959,4888.26,9,1.17,0.0002,
1960,907.06,-1,907.06,1,
1961,921.76,-1,921.76,1,
1962,936.47,-1,936.47,1,
1963,951.18,-1,951.18,1,
1964,966.32,-1,966.32,1,
1965,2553.98,-1,2553.98,1,
1966,12101.95,-1,12101.95,1,
1967,2715.96,2,1927.21,0.7096,
1967,2715.96,-1,788.75,0.2904,
1968,12142.28,-1,12142.28,1,
1969,529.05,-1,529.05,1,
1970,12182.62,-1,12182.62,1,
1971,552.8,-1,552.8,1,
1972,2877.93,2,2877.93,1,
1973,576.54,-1,576.54,1,
1974,12222.95,-1,12222.95,1,
1975,600.29,-1,600.29,1,
1976,12263.29,-1,12263.29,1,
1977,3039.9,7,889.66,0.2927,
1977,3039.9,2,2150.24,0.7073,
1978,623.67,-1,623.67,1,
1979,12303.62,-1,12303.62,1,
1980,3201.88,7,3079.65,0.9618,
1980,3201.88,2,122.23,0.0382,
1981,12343.96,-1,12343.96,1,
1982,1689.35,-1,1689.35,1,
1983,12384.29,-1,12384.29,1,
1984,3363.85,7,2295.26,0.6823,
1984,3363.85,4,1068.59,0.3177,
1985,12424.63,7,804.75,0.0648,
1985,12424.63,-1,11619.88,0.9352,
1986,1796.78,2,1639.02,0.9122,
1986,1796.78,-1,157.76,0.0878,
1987,3525.82,7,1204.48,0.3416,
1987,3525.82,4,2321.34,0.6584,
1988,3792.7,4,2271.86,0.599,
1988,3792.7,9,1520.83,0.401,
1989,12448.93,7,1205.19,0.0968,
1989,12448.93,1,6634.36,0.5329,
1989,12448.93,-1,4609.38,0.3703,
1990,4191.25,4,11.33,0.0027,
1990,4191.25,6,1919.71,0.458,
1990,4191.25,9,2260.2,0.5393,
1991,8455.06,1,8100.19,0.958,
1991,8455.06,4,354.87,0.042,
1992,4588.14,6,4588.14,1,
1993,8087.52,1,115.69,0.0143,
1993,8087.52,4,7971.84,0.9857,
1994,4985.03,4,1549.53,0.3108,
1994,4985.03,6,3435.5,0.6892,
1995,5381.93,4,2813.51,0.5228,
1995,5381.93,6,2568.42,0.4772,
1996,7719.98,7,2567.85,0.3326,
1996,7719.98,4,5152.14,0.6674,
1997,5778.82,1,624.75,0.1081,
1997,5778.82,4,3382.81,0.5854,
1997,5778.82,6,1771.26,0.3065,
1998,7352.44,7,5280.06,0.7181,
1998,7352.44,1,21.73,0.003,
1998,7352.44,4,2050.66,0.2789,
1999,6175.72,1,352.79,0.0571,
1999,6175.72,4,1938.74,0.3139,
1999,6175.72,6,3884.19,0.6289,
2000,6583.53,1,484.84,0.0736,
2000,6583.53,6,6098.69,0.9264,
2001,6984.9,7,178.81,0.0256,
2001,6984.9,1,5523.37,0.7908,
2001,6984.9,4,1030.78,0.1476,
2001,6984.9,6,251.94,0.0361,
2002,1904.21,2,1904.21,1,
2003,2011.64,7,68.16,0.0339,
2003,2011.64,2,1943.48,0.9661,
2004,2119.07,7,1221.83,0.5766,
2004,2119.07,2,897.24,0.4234,
2005,2226.5,7,1827.89,0.821,
2005,2226.5,2,398.62,0.179,
2006,2333.94,7,744.72,0.3191,
2006,2333.94,4,1529.35,0.6553,
2006,2333.94,9,59.87,0.0257,
2007,2605.16,4,118.96,0.0457,
2007,2605.16,9,2486.2,0.9543,
2008,3043.89,4,1.89,0.0006,
2008,3043.89,6,1432.64,0.4707,
2008,3043.89,9,1609.36,0.5287,
2009,9534.18,-1,9534.18,1,
2010,9232.98,-1,9232.98,1,
2011,3496.6,6,3496.6,1,
2012,9243.71,-1,9243.71,1,
2013,9393.3,-1,9393.3,1,
2014,3949.31,6,3949.31,1,
2015,9563.39,-1,9563.39,1,
2016,4402.01,6,4402.01,1,
2017,9733.49,-1,9733.49,1,
2018,4854.72,1,968.98,0.1996,
2018,4854.72,6,3885.74,0.8004,
2019,9903.58,-1,9903.58,1,
2020,5307.42,1,1860.86,0.3506,
2020,5307.42,6,3446.56,0.6494,
2021,10073.68,-1,10073.68,1,
2022,5707.29,3,205.9,0.0361,
2022,5707.29,1,354.59,0.0621,
2022,5707.29,6,5146.8,0.9018,
2023,10243.77,-1,10243.77,1,
2024,5932.3,1,5603.43,0.9446,
2024,5932.3,4,47,0.0079,
2024,5932.3,6,281.87,0.0475,
2025,6059.75,7,482.5,0.0796,
2025,6059.75,1,208.53,0.0344,
2025,6059.75,4,5368.72,0.886,
2026,6187.21,7,4675.82,0.7557,
2026,6187.21,1,38.43,0.0062,
2026,6187.21,4,1472.97,0.2381,
2027,6314.67,7,190.25,0.0301,
2027,6314.67,1,3369.33,0.5336,
2027,6314.67,4,2755.09,0.4363,
2028,6442.12,1,6440.81,0.9998,
2028,6442.12,4,1.32,0.0002,
2029,10394.5,7,723.97,0.0696,
2029,10394.5,1,1601.65,0.1541,
2029,10394.5,-1,8068.87,0.7763,
2030,6616.68,-1,6616.68,1,
2031,6589.77,-1,6589.77,1,
2032,6562.87,-1,6562.87,1,
2033,6535.96,-1,6535.96,1,
2034,6508.41,-1,6508.41,1,
2035,12817.47,7,1629.06,0.1271,
2035,12817.47,2,2807.78,0.2191,
2035,12817.47,-1,8380.63,0.6538,
2036,12691.02,7,1892.01,0.1491,
2036,12691.02,2,10732.57,0.8457,
2036,12691.02,-1,66.44,0.0052,
2037,12564.57,7,1375.14,0.1094,
2037,12564.57,2,11189.43,0.8906,
2038,12438.12,7,5569.76,0.4478,
2038,12438.12,2,6868.36,0.5522,
2039,12311.67,7,5060.91,0.4111,
2039,12311.67,2,7250.76,0.5889,
2040,12185.22,7,7405.6,0.6078,
2040,12185.22,4,778.84,0.0639,
2040,12185.22,2,4000.79,0.3283,
2041,12058.77,7,479.2,0.0397,
2041,12058.77,4,8360.02,0.6933,
2041,12058.77,2,329.77,0.0273,
2041,12058.77,9,2889.8,0.2396,
2042,11932.32,4,5698.44,0.4776,
2042,11932.32,6,86.76,0.0073,
2042,11932.32,9,6147.13,0.5152,
2043,11805.88,4,4055.97,0.3436,
2043,11805.88,6,6958.33,0.5894,
2043,11805.88,9,791.57,0.067,
2044,11679.43,4,1047.33,0.0897,
2044,11679.43,6,10632.09,0.9103,
2045,11552.98,4,2986.3,0.2585,
2045,11552.98,6,8566.68,0.7415,
2046,11418.44,4,9918.54,0.8686,
2046,11418.44,6,1499.9,0.1314,
2047,11188.78,1,986.79,0.0882,
2047,11188.78,4,6526.11,0.5833,
2047,11188.78,6,3675.87,0.3285,
2048,10915.91,1,26.66,0.0024,
2048,10915.91,4,3297.38,0.3021,
2048,10915.91,6,7591.87,0.6955,
2049,10688.83,3,1799.29,0.1683,
2049,10688.83,1,20.29,0.0019,
2049,10688.83,4,2111.34,0.1975,
2049,10688.83,6,6757.91,0.6322,
2050,23954.01,-1,23954.01,1,
2051,10573.17,3,1791.61,0.1694,
2051,10573.17,1,2778.85,0.2628,
2051,10573.17,4,5628.71,0.5324,
2051,10573.17,6,374,0.0354,
2052,23947.64,-1,23947.64,1,
2053,23605.12,-1,23605.12,1,
2054,10672.78,7,723.34,0.0678,
2054,10672.78,4,9949.44,0.9322,
2055,23068.33,-1,23068.33,1,
2056,22508.96,-1,22508.96,1,
2057,10772.4,7,1821.2,0.1691,
2057,10772.4,1,143.94,0.0134,
2057,10772.4,4,8807.27,0.8176,
2058,21949.6,-1,21949.6,1,
2059,21390.23,-1,21390.23,1,
2060,20830.87,-1,20830.87,1,
2061,10872.02,7,2344.82,0.2157,
2061,10872.02,8,664.4,0.0611,
2061,10872.02,1,3041.03,0.2797,
2061,10872.02,4,4821.76,0.4435,
2062,20271.5,-1,20271.5,1,
2063,10941.55,8,208.2,0.019,
2063,10941.55,1,10733.35,0.981,
2064,19775.74,1,8473.89,0.4285,
2064,19775.74,-1,11301.84,0.5715,
2065,10056.52,-1,10056.52,1,
2066,8280.06,4,2704.4,0.3266,
2066,8280.06,6,4397.28,0.5311,
2066,8280.06,9,1178.38,0.1423,
2067,8200.28,7,728.58,0.0888,
2067,8200.28,4,3057.46,0.3728,
2067,8200.28,6,3109.58,0.3792,
2067,8200.28,9,1304.67,0.1591,
2068,8517.01,4,2940.84,0.3453,
2068,8517.01,6,4115.18,0.4832,
2068,8517.01,9,1460.99,0.1715,
2069,8131.75,7,3336.75,0.4103,
2069,8131.75,1,100.82,0.0124,
2069,8131.75,4,3398.41,0.4179,
2069,8131.75,6,63.93,0.0079,
2069,8131.75,9,1231.84,0.1515,
2070,8815.47,4,6008.64,0.6816,
2070,8815.47,6,1612.19,0.1829,
2070,8815.47,9,1194.63,0.1355,
2071,8063.22,7,1749.58,0.217,
2071,8063.22,1,969.3,0.1202,
2071,8063.22,4,5157.3,0.6396,
2071,8063.22,9,187.03,0.0232,
2072,10016.91,-1,10016.91,1,
2073,9119.99,4,7491.24,0.8214,
2073,9119.99,9,1628.76,0.1786,
2074,7994.69,7,883.08,0.1105,
2074,7994.69,1,1742.74,0.218,
2074,7994.69,4,5368.87,0.6716,
2075,9424.52,4,7789.37,0.8265,
2075,9424.52,9,1635.14,0.1735,
2076,7926.16,8,1294.44,0.1633,
2076,7926.16,1,6137.69,0.7744,
2076,7926.16,4,494.03,0.0623,
2077,9729.04,8,120.21,0.0124,
2077,9729.04,4,8344.13,0.8577,
2077,9729.04,9,1264.7,0.13,
2078,7857.63,8,5417.35,0.6894,
2078,7857.63,1,2440.28,0.3106,
2079,9977.29,-1,9977.29,1,
2080,10033.57,8,1492.82,0.1488,
2080,10033.57,4,8540.74,0.8512,
2081,18008.06,-1,18008.06,1,
2082,7783.91,8,5806.42,0.746,
2082,7783.91,1,1977.49,0.254,
2083,16969.49,8,196.06,0.0116,
